video_url,author,text,likes,label,clean_text
https://www.youtube.com/watch?v=kLmopK-qDwk,@katakanadian,I rode my bike through Kamaishi in 2011 and 2012. It's freaky recognizing some of the bigger buildings and seeing how high the water went.,57,,rode bike kamaishi freaky recognizing bigger building seeing high water went
https://www.youtube.com/watch?v=kLmopK-qDwk,@gpgsingh12,may the deaths of those who died in this rest in piece ,6,,may death died rest piece
https://www.youtube.com/watch?v=kLmopK-qDwk,@royalstevep68,video currently unvailable - you tube sucks big time. im off elsewhere,0,,video currently unvailable tube suck big time elsewhere
https://www.youtube.com/watch?v=kLmopK-qDwk,@andreflicher,"d'autres sont moins ""francs"" que le Japon et pratiquent la pêche à la baleine : USA, Russie, Chine continentale, mais là silence complet",0,,autres sont moins franc que japon pratiquent che baleine usa russie chine continentale mais silence complet
https://www.youtube.com/watch?v=kLmopK-qDwk,@andreflicher,"les baleines ne vous appartiennent pas ni le monde
",0,,baleines vous appartiennent monde
https://www.youtube.com/watch?v=kLmopK-qDwk,@iliketruth,This video makes me headache,0,,video make headache
https://www.youtube.com/watch?v=kLmopK-qDwk,@daveburke3342,My God.....,0,,god
https://www.youtube.com/watch?v=kLmopK-qDwk,@marcoshaw1,my friend died in their,1,,friend died
https://www.youtube.com/watch?v=kLmopK-qDwk,@jlo...6254,So sorry your (Rip-)friend passed away...🙏😞,1,,sorry rip friend passed away
https://www.youtube.com/watch?v=kLmopK-qDwk,@sleeve51,"May I suggest for next time, A Canon 5D mkii Camera w.24-105mm lens and Manfrotto Tripod with VR. そして、すべて私たちのスペイン語圏の友人""SE hablaスペイン""のために！hooha....",0,,may suggest next time canon mkii camera lens manfrotto tripod habla hooha
https://www.youtube.com/watch?v=kLmopK-qDwk,@FilthyLogic,"It was an unexpected natural disaster, not a pre-planned production. Relax, big guy.",5,,unexpected natural disaster pre planned production relax big guy
https://www.youtube.com/watch?v=kLmopK-qDwk,@NaeniaNightingale,"What the heck, this was not a f*cking movie!",0,,heck cking movie
https://www.youtube.com/watch?v=kLmopK-qDwk,@hocsinh804,"Ác liệt, nhưng vẫn thua Việt cọng sản Vietnam pháo kích vào thành phố, Tsunami Sóng  thần ở Nhật bản chỉ bị ở văn biển còn ở cổ thành tỉnh Quảng Trị Bắc Việt cộng sản Xóa sổ thành phố Đinh Công Tráng QT - người Nhật thấy khủng khiếp chưa? đó chỉ là người Việtbắc xân lăng đánh người Việtnam thôi đó.",1,,thua vietnam pha tha tsunami chi tha qua tri tha inh tra khu khi chi tnam
https://www.youtube.com/watch?v=kLmopK-qDwk,@ugebladet2008busexplosion,ĐỘNG ĐẤT SÓNG THẦN NHẬT BẢN OSAKA SÓNG THẦN TÀN PHÁ KINH HOÀNG,1,,osaka kinh
https://www.youtube.com/watch?v=kLmopK-qDwk,@1tuoitresaigon,Terrible tsunami video,0,,terrible tsunami video
https://www.youtube.com/watch?v=kLmopK-qDwk,@Perktube1,Can hear the wind up flashlights/generators 42:xx,0,,hear wind flashlight generator
https://www.youtube.com/watch?v=kLmopK-qDwk,@uncledeadlythefirst,Anyone else think it's weird that the sky was overcast the entire time of the wave(s) and cleared up after it had subsided?,0,,anyone else think weird sky overcast entire time wave cleared subsided
https://www.youtube.com/watch?v=kLmopK-qDwk,@FilthyLogic,Nope. Not really. Entirely unrelated.,3,,nope really entirely unrelated
https://www.youtube.com/watch?v=kLmopK-qDwk,@Fancy433,Thank you for sharing this video with all of us. You did a great job and people will learn form your work. I'm so sorry for all of you. Such a tragedy. My prays for all of you.,38,,thank sharing video great job people learn form work sorry tragedy prays
https://www.youtube.com/watch?v=kLmopK-qDwk,@aluddite1,well said.,0,,well said
https://www.youtube.com/watch?v=kLmopK-qDwk,@redneon06,"I thought the water only went through once , now Im seeing it go through several times! Thats realllly terrible. I had no idead it continued so long rewashing everything> :(",1,,thought water went seeing several time thats realllly terrible idead continued long rewashing everything
https://www.youtube.com/watch?v=kLmopK-qDwk,@Makapida,Gary James The undersea shock results in ripple on the surface. The waves are the ripples and the coast is hit as long as those ripples are still big enough to come thar farvand that strong,0,,gary james undersea shock result ripple surface wave ripple coast hit long ripple still big enough come thar farvand strong
https://www.youtube.com/watch?v=kLmopK-qDwk,@FilthyLogic,"Ever made a wave in a bathtub? Think of that, on a massive scale.",1,,ever made wave bathtub think massive scale
https://www.youtube.com/watch?v=kLmopK-qDwk,@Snowstar837,"They learned what tsunamis do when they're much larger than expected. They know what problems happened during the tsunamis, structural failures and whatnot, that they wouldn't have known by arriving after it was all done. Now they know new ways to protect human life during such a disaster.",4,,learned tsunami much larger expected know problem happened tsunami structural failure whatnot known arriving done know new way protect human life disaster
https://www.youtube.com/watch?v=kLmopK-qDwk,@WithmeVerissimusWhostoned,"Exactly what did scientists learned? And what they gonna do about it anyway. Whatever happened, happened. Nothing went wrong and nothing bad happened. Earth moved, ocean rose and the consequences followed. There's nothing much we will be ever able to do about it.

But I see the underlying point of self-importance that humans seem to exercise all the time you're making in your comment. But our own importance matters only within our own perspective.",0,,exactly scientist learned gonna anyway whatever happened happened nothing went wrong nothing bad happened earth moved ocean rose consequence followed nothing much ever able see underlying point self importance human seem exercise time making comment importance matter within perspective
https://www.youtube.com/watch?v=kLmopK-qDwk,@NaeniaNightingale,"The scientists learned there are more afterwaves coming, they learned to build higher walls in the coastline to break off the waves more effectively. They learned so much and hopefully more people will survive next time this happens.",0,,scientist learned afterwaves coming learned build higher wall coastline break wave effectively learned much hopefully people survive next time happens
https://www.youtube.com/watch?v=kLmopK-qDwk,@AfghanClimber,"thnx to the poster...appreciate it.
I would never ve seen the details on tv or anywhere else in video..

",8,,thnx poster appreciate would never seen detail anywhere else video
https://www.youtube.com/watch?v=kLmopK-qDwk,@RoMayDrako,"And not just scientists learned from this videos, but I as well. Living in a tsunami zone I never thought about this possible income. To be honest before this videos I probably would have thought lightly if those sirens ever went off. How many of us now are going to react differently because of these videos? THAT is what makes them heroes in a sense because they have and will change lives.",74,,scientist learned video well living tsunami zone never thought possible income honest video probably would thought lightly siren ever went many going react differently video make hero sense change life
https://www.youtube.com/watch?v=kLmopK-qDwk,@1zanglang,"If you lived in a area with high probability of being hit by tsunamis, and you didn't give a shit about tsunami alarm sirens and warnings, then you were... But I stop here, before insulting you. Probably, this disaster would have brutally brought you back to reality...",3,,lived area high probability hit tsunami give shit tsunami alarm siren warning stop insulting probably disaster would brutally brought back reality
https://www.youtube.com/watch?v=kLmopK-qDwk,@Trouble-Clef,I live in an active earthquake and tsunami zone (approx 500 quakes per year) and literally one minute from the ocean. The tsunami has always terrified me more than the quakes themselves.,1,,live active earthquake tsunami zone approx quake per year literally one minute ocean tsunami always terrified quake
https://www.youtube.com/watch?v=kLmopK-qDwk,@jodiescarcega1924,It doesn’t take a video to learn about sirens if I ever heard them in our state I know something’s up no matter where I live . I don’t need  this video to tell me that. So don’t ever think likely about sirens or ignore them you may never make it.,0,,take video learn siren ever heard state know something matter live need video tell ever think likely siren ignore may never make
https://www.youtube.com/watch?v=kLmopK-qDwk,@RoMayDrako,"You fail to realize a hero is someone to saves someones life. And I said in a way, meaning partly, because these videos can be used to save MORE LIVES IN THE FUTURE! You are free to disagree, but some people may never know in the future that these recordings helped save their lives because scientists got a good look at the nature of the waves and how they behaved. It was easy to think of a tsunami as one wave before this disaster, now many of us know how very different.",6,,fail realize hero someone save someone life said way meaning partly video used save life future free disagree people may never know future recording helped save life scientist got good look nature wave behaved easy think tsunami one wave disaster many know different
https://www.youtube.com/watch?v=kLmopK-qDwk,@janehaylay1152,"You're totally right. Both scientists and other people too.
This helps you get perspective of how much time there can in between waves, about how quickly tsunami can go, how strong it is. 
After seeing this you can visualize this scenario in your head and perhaps how you should react, if you were caught up in this.
Humans best learn from what they see. 
So before you could film disasters, people didn't really have clue about how bad that disaster could get, even if they heard or read the accounts of somebody who witnessed it.",1,,totally right scientist people help get perspective much time wave quickly tsunami strong seeing visualize scenario head perhaps react caught human best learn see could film disaster people really clue bad disaster could get even heard read account somebody witnessed
https://www.youtube.com/watch?v=kLmopK-qDwk,@Dazx-Scotia,"And I assume in the same situation your presentation on the events would be a rock steady oscar winning performance ?
Sure the video is a bit jumpy and zooming like a yo-yo, but as the title says its unedited and raw footage, I think its fair to say the person filming this couldnt believe what they were seeing and were trying to get as much as possible recorded.",10,,assume situation presentation event would rock steady oscar winning performance sure video bit jumpy zooming like title say unedited raw footage think fair say person filming couldnt believe seeing trying get much possible recorded
https://www.youtube.com/watch?v=kLmopK-qDwk,@fetusgoblinatr7,Exactly. People out here bitching about the camera work like shut up imagine if that happened to you. People are annoying.,8,,exactly people bitching camera work like shut imagine happened people annoying
https://www.youtube.com/watch?v=kLmopK-qDwk,@Kefkadawway01,"Thanks to Shunsuke Otani for recording this and making it available for us all to see, and remember.",82,,thanks shunsuke otani recording making available see remember
https://www.youtube.com/watch?v=kLmopK-qDwk,@natsumihiga9579,correccion 11/3/2011,1,,correccion
https://www.youtube.com/watch?v=kLmopK-qDwk,@matthougland5701,No the titles right,0,,title right
https://www.youtube.com/watch?v=kLmopK-qDwk,@matthougland5701,natsumi higa I’m sorry but your wrong and the title is right,0,,natsumi higa sorry wrong title right
https://www.youtube.com/watch?v=kLmopK-qDwk,@smokennel," @matthougland5701  there's more than one way to write date notation, either way it still says March 11th",1,,matthougland one way write date notation either way still say march
https://www.youtube.com/watch?v=kLmopK-qDwk,@emwaver,can't blame a god that doesnt exist,2,,blame god doesnt exist
https://www.youtube.com/watch?v=kLmopK-qDwk,@gomphrena-beautifulflower-8043,"emwaver • You're so right - gods do not exist, but God does. And He's waiting for you to ask Him into your life.",1,,emwaver right god exist god waiting ask life
https://www.youtube.com/watch?v=kLmopK-qDwk,@photo2c,"Don't forget the Eastern side of the United States how many times have hurricanes have hit Florida, South Carolina, North Carolina, Virginia and all the way to Maine. But when they are gone we bitch and moan that the State should rebuild the highways so the people who once had ocean front can go back home. When to start with they should have Never been able to build so close to the ocean to begin with. Humans will never learn we Live to play the odds!",2,,forget eastern side united state many time hurricane hit florida south carolina north carolina virginia way maine gone bitch moan state rebuild highway people ocean front back home start never able build close ocean begin human never learn live play odds
https://www.youtube.com/watch?v=kLmopK-qDwk,@SelfStirringPot-com,10.17 is that a bunch of bodies floating or just ... err... something that looks like body shaped objects.,0,,bunch body floating err something look like body shaped object
https://www.youtube.com/watch?v=kLmopK-qDwk,@Namaste3004,"10:17
Alles sieht so aus, muss es aber nicht. Haushalte wurden von den Wellen leergefegt und alles schwamm dann auf dem Wasser. 🤷",0,,alles sieht mus aber nicht haushalte wurden von den wellen leergefegt und alles schwamm dann auf dem wasser
https://www.youtube.com/watch?v=kLmopK-qDwk,@2pacforever22,all that water going back to sea doesnt mean its over tsunamis do that it drains than comes back,2,,water going back sea doesnt mean tsunami drain come back
https://www.youtube.com/watch?v=kLmopK-qDwk,@charlesrenniemacki,You only need to watch this for two minutes and you've got a headache - the camera's all over the place and zooming in and out all the time. The subject matter is painful but this footage is total garbage.,4,,need watch two minute got headache camera place zooming time subject matter painful footage total garbage
https://www.youtube.com/watch?v=kLmopK-qDwk,@FilthyLogic,"It's a civilian recording an unexpected natural disaster, not a Hollywood film set. Wtf did you expect?",7,,civilian recording unexpected natural disaster hollywood film set wtf expect
https://www.youtube.com/watch?v=kLmopK-qDwk,@NaeniaNightingale,"I hope you have had time to grow up, because this post of yours sound like a child’s whining.",0,,hope time grow post sound like child whining
https://www.youtube.com/watch?v=kLmopK-qDwk,@mansanraps,aha I understand. yes the earthquake of march was a big one,0,,aha understand yes earthquake march big one
https://www.youtube.com/watch?v=kLmopK-qDwk,@mansanraps,"Same here, same here :( wept like a child",0,,wept like child
https://www.youtube.com/watch?v=kLmopK-qDwk,@mansanraps,"That would most likely be due to the fact that you probalby arn't too familiar with the lithosphere, plate tectonics or the ionosphere/ionized particles. The layers of the ionosphere, plasm and how it repels certain kinds of radio waves etc.

Don't blame things just because you have yet to understand them my friend :)",2,,would likely due fact probalby arn familiar lithosphere plate tectonics ionosphere ionized particle layer ionosphere plasm repels certain kind radio wave etc blame thing yet understand friend
https://www.youtube.com/watch?v=kLmopK-qDwk,@janestahl,"Don't blame God for this disaster.  He's not the one who built home, businesses and schools in tsunami prone areas.  Japan is the most seismically active country in the world.  They have accurate historical records of tsunamis going back centuries.  Sooner or later this was bound to happen.  A lesson we should learn before the Pacific Northwest coast suffers a similar fate.  ",9,,blame god disaster one built home business school tsunami prone area japan seismically active country world accurate historical record tsunami going back century sooner later bound happen lesson learn pacific northwest coast suffers similar fate
https://www.youtube.com/watch?v=kLmopK-qDwk,@FilthyLogic,"Apparently, what she's trying to say is... ""If you build stuff near the beautiful ocean, you deserve to lose all of your shit. I can't feel sorry for you,""

Obviously, a very compassionate woman.",6,,apparently trying say build stuff near beautiful ocean deserve lose shit feel sorry obviously compassionate woman
https://www.youtube.com/watch?v=kLmopK-qDwk,@DejabluebearTC,"I know this comment was made 10 years ago, but damn. This is the coldest, most callus comment I’ve seen on the subject. 
  My the god you obviously believe in have mercy on your soul.",3,,know comment made year ago damn coldest callus comment seen subject god obviously believe mercy soul
https://www.youtube.com/watch?v=kLmopK-qDwk,@derekbaker3279," @DejabluebearTC  Jane's statement may be upsetting, but nothing she stated was inaccurate. Often, the first step towards learning from one's mistakes is to accept uncomfortable truths about the situation. That goes for our daily lives, and it also applies to society when a large disaster occurs. So, there was nothing callous about what Jane wrote, because what she stated was a lesson to be learned - one that would hopefully save lives in the future. If Jane had belittled or otherwise insulted the victims, or if she had found humour in the suffering of the victims, then that would have been callous, but she did not do any of those things.",1,,dejabluebeartc jane statement may upsetting nothing stated inaccurate often first step towards learning one mistake accept uncomfortable truth situation daily life also applies society large disaster occurs nothing callous jane wrote stated lesson learned one would hopefully save life future jane belittled otherwise insulted victim found humour suffering victim would callous thing
https://www.youtube.com/watch?v=kLmopK-qDwk,@NaeniaNightingale,"With that ridiculous statement, then every country building skyscrapers shouldn’t whine when they get attacked, because they put those “attack prone” buildings there to start with.

Same thing with train stations underground, or anything worth to attack.

Seriously woman, you are a monster.",0,,ridiculous statement every country building skyscraper whine get attacked put attack prone building start thing train station underground anything worth attack seriously woman monster
https://www.youtube.com/watch?v=kLmopK-qDwk,@mnmsdn,"30 years later....""Japan tsunami in 2011 was just child-play,"" said US Commander in Chief.",0,,year later japan tsunami child play said commander chief
https://www.youtube.com/watch?v=kLmopK-qDwk,@catharineburke4494,George W Bush said that.,0,,george bush said
https://www.youtube.com/watch?v=kLmopK-qDwk,@catharineburke4494,Just months before 9/11 George W Bush Said that.,0,,month george bush said
https://www.youtube.com/watch?v=kLmopK-qDwk,@catharineburke4494,That Must have been Trump sorry. He's not much into telling the truth.,0,,must trump sorry much telling truth
https://www.youtube.com/watch?v=kLmopK-qDwk,@Dada8050,Who else wants to throw that god damn dog in the water and enjoy the video?,2,,else want throw god damn dog water enjoy video
https://www.youtube.com/watch?v=kLmopK-qDwk,@abhijithmanoj6198,I want to throw u,0,,want throw
https://www.youtube.com/watch?v=kLmopK-qDwk,@NaeniaNightingale,"Too bad you weren’t there, we could have thrown you in there and feed the crows with you.",0,,bad could thrown feed crow
https://www.youtube.com/watch?v=kLmopK-qDwk,@yostar69,"Think !!!!!!!!!!!!!!!!!!!!!!!What would u do in a situation like that.... shit happening 360 degrees, u wanna film it all.... dummy ",0,,think would situation like shit happening degree wanna film dummy
https://www.youtube.com/watch?v=kLmopK-qDwk,@CharlieFBarassi,"haarp or nature ....NATUREEEEEE !! 
",1,,haarp nature natureeeeee
https://www.youtube.com/watch?v=kLmopK-qDwk,@minerva3181,"When was HAARP invented? There had been numerous earthquakes on this planet even before human exists. How can we explain the planet's earthquakes before HAARP's invention? Are HAARP believers saying that after HAARP's invention, all natural earthquakes had suddenly stopped and HAARP is to be blamed? Where's the logic?",2,,haarp invented numerous earthquake planet even human exists explain planet earthquake haarp invention haarp believer saying haarp invention natural earthquake suddenly stopped haarp blamed logic
https://www.youtube.com/watch?v=kLmopK-qDwk,@TheFreakinJuice,Sorry this happened to your beautiful city friend. I hope your friends and family were ok :),6,,sorry happened beautiful city friend hope friend family
https://www.youtube.com/watch?v=kLmopK-qDwk,@mansanraps,"Man can't create earthquakes. Earthquakes have always been around. The happen with or without humans. Every year about 30 000 earthquakes happens in Japan, most are to small to be noticed, but some are bigger. New Zealand, Chile, Japan, Mexico, Indonesia and Alaska are the places where most earthquakes happen. it has NOTHING to do with HAARP",0,,man create earthquake earthquake always around happen without human every year earthquake happens japan small noticed bigger new zealand chile japan mexico indonesia alaska place earthquake happen nothing haarp
https://www.youtube.com/watch?v=kLmopK-qDwk,@MrGg021,"Man made HAARP, so Man made God!!
Anyway Earth is not belong to human it belongs to their own",0,,man made haarp man made god anyway earth belong human belongs
https://www.youtube.com/watch?v=kLmopK-qDwk,@RoMayDrako,And don't assume it's over till you get the all clear. How many times did it look like the water was going away for good.,3,,assume till get clear many time look like water going away good
https://www.youtube.com/watch?v=kLmopK-qDwk,@RoMayDrako,"In a way all the people who recorded the tsunami are heros. Their videos give scientists a good view on what happened, and what went wrong. In the future what they learned from watching these videos will save other lives.",121,,way people recorded tsunami hero video give scientist good view happened went wrong future learned watching video save life
https://www.youtube.com/watch?v=kLmopK-qDwk,@fouadkhelfa9706,"Pppp
😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅 mm😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅 pp😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅",0,,pppp
https://www.youtube.com/watch?v=kLmopK-qDwk,@ImAtLevel55,I hope and pray the Japanese coast facing inwards to Russia DPRK & South Korea are safe and the tsunamis predicted 1/1/24 fails to materialise but being closed water my guess is the Japan Sea is about to be another destructive Mother Nature event. It certainly looks grim. Stay safe Japan x,2,,hope pray japanese coast facing inwards russia dprk south korea safe tsunami predicted fails materialise closed water guess japan sea another destructive mother nature event certainly look grim stay safe japan
https://www.youtube.com/watch?v=kLmopK-qDwk,@tammychadwick8468,I am from America and I watch this unfold live from CNN News but these video show how devastating it was in Japan that day and I've watched them all and I still cry and feel so much sympathy for those that experience it and pray for the lost lives .this is so devastating and unreal that mother nature can do this much to so .😢God bless all who were and still affected by 2011 tsunami in Japan,3,,america watch unfold live cnn news video show devastating japan day watched still cry feel much sympathy experience pray lost life devastating unreal mother nature much god bless still affected tsunami japan
https://www.youtube.com/watch?v=kLmopK-qDwk,@ClarencegHamm,"Nothing went wrong,the water simply overran the coast, only a lucky few places survived this one.move higher because the water always wins,",2,,nothing went wrong water simply overran coast lucky place survived one move higher water always win
https://www.youtube.com/watch?v=kLmopK-qDwk,@shaulasark,"Ruthless, but, however, reality. We shall survive in this archipelago",2,,ruthless however reality shall survive archipelago
https://www.youtube.com/watch?v=kLmopK-qDwk,@0cards0," btw sin is not the only bad thing in the world what about animals lives? why the animals need to torcher itch other to eat & sorvive? its a world where the strongest sorvives not the righteous & dont forget we are only humans for 50,000 years where wos god  when we were animals?",1,,btw sin bad thing world animal life animal need torcher itch eat sorvive world strongest sorvives righteous dont forget human year wos god animal
https://www.youtube.com/watch?v=kLmopK-qDwk,@0cards0,"he just lets the world go on as it dose?ye after he made all the suffering & sin in it..if we the ppl smart enuf to not make suffering knowingly wudent you think a smart being like god would know its wrong? so for you sin is free will you realize thet in the futer ppl wont sin couse ppl evolving & geting smarter,so in the futer when we wont sin we wont have free will? ",0,,let world dose made suffering sin ppl smart enuf make suffering knowingly wudent think smart like god would know wrong sin free realize thet futer ppl wont sin couse ppl evolving geting smarter futer wont sin wont free
https://www.youtube.com/watch?v=kLmopK-qDwk,@0cards0,"if we could build living things we would never build sin or bad things knowingly in them,cause we know the consequences, but ur god will,are we smarter & more moral then ur god?the sad thing is that you can only explain gods ways by describing the living things as only a game, we make the games bad cause this is a way for our brain to release adrenaline witch makes us feel good",0,,could build living thing would never build sin bad thing knowingly cause know consequence god smarter moral god sad thing explain god way describing living thing game make game bad cause way brain release adrenaline witch make feel good
https://www.youtube.com/watch?v=kLmopK-qDwk,@FilthyLogic,What the hell are you babbling about?,1,,hell babbling
https://www.youtube.com/watch?v=kLmopK-qDwk,@kennygwalker,The Tsunami was caused by...Crab people!! crab people!!,0,,tsunami caused crab people crab people
https://www.youtube.com/watch?v=kLmopK-qDwk,@0cards0,and if a programer had a choice to program a robot without sin but he programd it with sin  would you think hes a good programer?,0,,programer choice program robot without sin programd sin would think good programer
https://www.youtube.com/watch?v=kLmopK-qDwk,@0cards0,so god made us with sin but he dont send ppl to hell? what if you would program a robot with sin but with free will can you acuse him of sin if he sins? or it will be the programer folt?,0,,god made sin dont send ppl hell would program robot sin free acuse sin sin programer folt
https://www.youtube.com/watch?v=kLmopK-qDwk,@mansanraps,"What can I say, people love conspiracy theories.",0,,say people love conspiracy theory
https://www.youtube.com/watch?v=kLmopK-qDwk,@BustinJieber224,I still can't believe this was more than a year ago.,2,,still believe year ago
https://www.youtube.com/watch?v=kLmopK-qDwk,@octchung,God be with us always.  god lives in our heart.  God teaches us to feel good when we had done something good,1,,god always god life heart god teach feel good done something good
https://www.youtube.com/watch?v=kLmopK-qDwk,@0cards0,so if i do someting bad to you god will balance but if i do someting bad to god then he will kill my little baby & al my famely? ,0,,someting bad god balance someting bad god kill little baby famely
https://www.youtube.com/watch?v=kLmopK-qDwk,@0cards0,its not normal?but wait isent your god is more important then your morallity?& if you decideing what is moralliy good for you anywey why you need him for?,0,,normal wait isent god important morallity decideing moralliy good anywey need
https://www.youtube.com/watch?v=kLmopK-qDwk,@octchung,"Wrong!   I mean if you do something bad to me, our judge, GOD, will do something to balance.  If I revenge to you, as you are a fully grown person, I may be fine too BUT not to your kid.  That's not normal at this moment of the world
As a matter of fact, we all know how to be a true human being.  If we do something good, such as helping a old man crossing the road or giving candy to a kid, our minds be happy.  On the contrary, if I do something terribly wrong, maybe you will agree that punishmen",0,,wrong mean something bad judge god something balance revenge fully grown person may fine kid normal moment world matter fact know true human something good helping old man crossing road giving candy kid mind happy contrary something terribly wrong maybe agree punishmen
https://www.youtube.com/watch?v=kLmopK-qDwk,@0cards0,so what u saying is if i did sometting bad to you it will be morally good for you to kill my litle baby? we killing animals to survive it had notting to do with revenge.. & btw we know how the tsunami happens so saying god doing it its like say god made a car crush,0,,saying sometting bad morally good kill litle baby killing animal survive notting revenge btw know tsunami happens saying god like say god made car crush
https://www.youtube.com/watch?v=kLmopK-qDwk,@octchung,"I believe you had eaten meat, chicken, beef or vegetables, fruit or anything.  why people have to murder the cow, the chicken or even the lettuce.  because this is the nature.  They all have their roles in this world.  the kids have their roles too.  When their parents, their country had lost their mind and fail to play their roles, their human being form would be deleted.",1,,believe eaten meat chicken beef vegetable fruit anything people murder cow chicken even lettuce nature role world kid role parent country lost mind fail play role human form would deleted
https://www.youtube.com/watch?v=kLmopK-qDwk,@0cards0,"we all have sins?what about the 1 & 2 year old kids who died?what were they sins? & iven if they did a 2 year old dont understan good from bad yet,if a man wud do the same things thet ur god is doing you will call him a murdera so u have good god kip worshiping him)",0,,sin year old kid died sin iven year old dont understan good bad yet man wud thing thet god call murdera good god kip worshiping
https://www.youtube.com/watch?v=kLmopK-qDwk,@octchung,"God has given us a humanbeing form to live.   However, some people want to be animals and then these forms be treated as animal.Please cherish your opportunity!",1,,god given humanbeing form live however people want animal form treated animal please cherish opportunity
https://www.youtube.com/watch?v=kLmopK-qDwk,@octchung,"yes!  WE all had sins!
did you read bible?  do you know who is JOBS??
Have you ever think about how to live a good life?  Everyone have their roles to play.  If you fail, hell be your destination.",0,,yes sin read bible know job ever think live good life everyone role play fail hell destination
https://www.youtube.com/watch?v=kLmopK-qDwk,@0cards0,its god? so he dont mind to kill innocent ppl??,0,,god dont mind kill innocent ppl
https://www.youtube.com/watch?v=kLmopK-qDwk,@301skateboards,Or was it just the movement of tectonic plates...,0,,movement tectonic plate
https://www.youtube.com/watch?v=kLmopK-qDwk,@swordseller1,it has to be GOD who created nature. wickedness will bring judgement,0,,god created nature wickedness bring judgement
https://www.youtube.com/watch?v=kLmopK-qDwk,@mansanraps,"@swlovesvegans I may add that since I infact was there and saw the destruction I really tend to get annoyed by all these people claiming that it was caused by HAARP. We even had those guys in Japan and yes, the most certainly look and talk just like you'd imagine =)",0,,swlovesvegans may add since infact saw destruction really tend get annoyed people claiming caused haarp even guy japan yes certainly look talk like imagine
https://www.youtube.com/watch?v=kLmopK-qDwk,@mansanraps,@swlovesvegans Thank you my kind sir =),0,,swlovesvegans thank kind sir
https://www.youtube.com/watch?v=kLmopK-qDwk,@swlovesvegans,@mansanraps LMAO @batmobile,0,,mansanraps lmao batmobile
https://www.youtube.com/watch?v=kLmopK-qDwk,@psycotria,"@marlorodo ""A small fifth [wave] ...""

A ""tsunami"" is an event caused by displacement of water by various methods.

Just as a pond continues to have ripples from a thrown rock, which spread around the surface after the large initial ripples wash onto shore, oceanic tsunamis continue to reflect and refract for many hours after what caused them has subsided. Great and small currents are also set into motion and can persist for more than a day.",6,,marlorodo small fifth wave tsunami event caused displacement water various method pond continues ripple thrown rock spread around surface large initial ripple wash onto shore oceanic tsunami continue reflect refract many hour caused subsided great small current also set motion persist day
https://www.youtube.com/watch?v=kLmopK-qDwk,@cs77smith67,"Yeah, but the thing is, those ripples don't become bigger ways when they get to shallow land",0,,yeah thing ripple become bigger way get shallow land
https://www.youtube.com/watch?v=kLmopK-qDwk,@psycotria,"@ilovemoneyalot101 ""... There was a 104hr warning from an anonymous member...""

Yeah, right! Word of that came out 104 hours AFTER the quake and tsunami.

The Net is loaded with credulous, gullible and ignorant folk. Try replacing unfounded BELIEF with verified KNOWLEDGE. Critical thinking and due diligence research will take one much closer to the truth.

Belief DOES NOT EQUAL Knowledge!",0,,ilovemoneyalot warning anonymous member yeah right word came hour quake tsunami net loaded credulous gullible ignorant folk try replacing unfounded belief verified knowledge critical thinking due diligence research take one much closer truth belief equal knowledge
https://www.youtube.com/watch?v=kLmopK-qDwk,@geordieonthetyne,what happened at 22:00 panic started again,0,,happened panic started
https://www.youtube.com/watch?v=kLmopK-qDwk,@Namaste3004,"Ja, schrecklich! 😔
Übrigens, wenn du eine Stelle im Video angeben willst, schreib einfach 22:00 dann ist diese Stelle verlinkt. 😌",1,,schrecklich brigens wenn eine stelle video angeben willst schreib einfach dann ist diese stelle verlinkt
https://www.youtube.com/watch?v=kLmopK-qDwk,@marlorodo,"A small fifth and a fire!!!
",0,,small fifth fire
https://www.youtube.com/watch?v=kLmopK-qDwk,@marlorodo,A fourth wave???,0,,fourth wave
https://www.youtube.com/watch?v=kLmopK-qDwk,@TheDevilsBusiness,@soyounoat Stop harping about it. ,0,,soyounoat stop harping
https://www.youtube.com/watch?v=kLmopK-qDwk,@ilovemoneyalot101,"@mansanraps
Well it was not a prediction it was a warning that he had HARRP files the he hacked to get that said that there was going to be a tsunami.  PM if you want to see the pictures of the Cali tsunami that where stolen from HARRP.  I have two that he leaked but now he has vanished.  Anonymous members who knew him are trying to find him.  But we fear that he was wiped out the internet because he leaked the 104hr count down for the tsunami ",1,,mansanraps well prediction warning harrp file hacked get said going tsunami want see picture cali tsunami stolen harrp two leaked vanished anonymous member knew trying find fear wiped internet leaked count tsunami
